Foundation Reactions,,,,,,,,,,
,,,,100 (Final) Cb5.4-D+1.4W,4.0,12.9,0.0,0.0,0.0,0.0
,,,,101 (Final) Cb5.5-D+1.4W,4.0,-13.3,0.0,0.0,0.0,0.0
,,,,102 (Final) Cb5.6-D+1.4W,4.0,-13.3,0.0,0.0,0.0,0.0
,,,,103 (Final) Cb5.7-D+1.4W,4.0,-6.8,0.0,0.0,0.0,0.0
,,,,104 (Final) Cb5.8-D+1.4W,4.0,-6.8,0.0,0.0,0.0,0.0
,,,,105 (Final) Cb5.9-D+1.4W,4.0,5.3,0.0,0.0,0.0,0.0
,,,,106 (Final) Cb5.10-D+1.4W,4.0,5.3,0.0,0.0,0.0,0.0
,,,,107 (Final) Cb5.11-D+1.4W,4.0,9.5,0.0,0.0,0.0,0.0
,,,,108 (Final) Cb5.12-D+1.4W,4.0,9.5,0.0,0.0,0.0,0.0
,,,,109 (Final) Cb5.13-D+1.4W,4.0,1.7,0.0,0.0,0.0,0.0
,,,,110 (Final) Cb5.14-D+1.4W,4.0,1.7,0.0,0.0,0.0,0.0
,,,,111 (Final) Cb5.15-D+1.4W,4.0,5.9,0.0,0.0,0.0,0.0
,,,,112 (Final) Cb5.16-D+1.4W,4.0,5.9,0.0,0.0,0.0,0.0
SUP 3/N',0.0000,SC 3/N' (UC 203x203x60),0.0000,38 Snow drift,8.4,0.0,0.0,0.0,0.0,0.0
,,,,39 Cb1-1.4D+1.6I+1.6RI,8.4,0.0,0.0,0.0,0.0,0.0
,,,,40 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,8.4,0.0,0.0,0.0,0.0,0.0
,,,,41 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,8.4,0.0,0.0,0.0,0.0,0.0
,,,,42 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,8.4,0.0,0.0,0.0,0.0,0.0
,,,,43 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,8.4,0.0,0.0,0.0,0.0,0.0
,,,,44 Cb3.1-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,45 Cb3.2-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,46 Cb3.3-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,47 Cb3.4-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,48 Cb3.5-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,49 Cb3.6-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,50 Cb3.7-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,51 Cb3.8-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,52 Cb3.9-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,53 Cb3.10-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,54 Cb3.11-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,55 Cb3.12-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,56 Cb3.13-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,57 Cb3.14-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,58 Cb3.15-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,59 Cb3.16-1.2D+1.2I+1.2RI+1.2W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,60 Cb5.1-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,61 Cb5.2-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,62 Cb5.3-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,63 Cb5.4-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,64 Cb5.5-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,65 Cb5.6-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,66 Cb5.7-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,67 Cb5.8-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,68 Cb5.9-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,69 Cb5.10-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,70 Cb5.11-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,71 Cb5.12-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,72 Cb5.13-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,73 Cb5.14-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,74 Cb5.15-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,75 Cb5.16-D+1.4W,8.4,0.0,0.0,0.0,0.0,0.0
,,,,76 (Final) Cb1-1.4D+1.6I+1.6RI,8.4,0.0,0.0,0.0,0.0,0.0
,,,,77 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,8.4,0.0,0.0,0.0,0.0,0.0
,,,,78 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,8.4,0.0,0.0,0.0,0.0,0.0
,,,,79 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,8.4,0.0,0.0,0.0,0.0,0.0
,,,,80 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,8.4,0.0,0.0,0.0,0.0,0.0
,,,,81 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,8.4,-6.8,0.0,0.0,0.0,0.0
,,,,82 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,8.4,-6.8,0.0,0.0,0.0,0.0
,,,,83 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,8.4,-13.6,0.0,0.0,0.0,0.0
,,,,84 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,8.4,-13.6,0.0,0.0,0.0,0.0
,,,,85 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,8.4,-2.7,0.0,0.0,0.0,0.0
,,,,86 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,8.4,-2.7,0.0,0.0,0.0,0.0
,,,,87 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,8.4,-9.5,0.0,0.0,0.0,0.0
,,,,88 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,8.4,-9.5,0.0,0.0,0.0,0.0
,,,,89 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,8.4,-5.9,0.0,0.0,0.0,0.0
,,,,90 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,8.4,-5.9,0.0,0.0,0.0,0.0
,,,,91 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,8.4,-10.4,0.0,0.0,0.0,0.0
,,,,92 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,8.4,-10.4,0.0,0.0,0.0,0.0
,,,,93 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,8.4,10.3,0.0,0.0,0.0,0.0
,,,,94 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,8.4,10.3,0.0,0.0,0.0,0.0
,,,,95 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,8.4,5.8,0.0,0.0,0.0,0.0
,,,,96 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,8.4,5.8,0.0,0.0,0.0,0.0
,,,,97 (Final) Cb5.1-D+1.4W,8.4,-8.5,0.0,0.0,0.0,0.0
,,,,98 (Final) Cb5.2-D+1.4W,8.4,-8.5,0.0,0.0,0.0,0.0
,,,,99 (Final) Cb5.3-D+1.4W,8.4,-17.0,0.0,0.0,0.0,0.0
,,,,100 (Final) Cb5.4-D+1.4W,8.4,-17.0,0.0,0.0,0.0,0.0
,,,,101 (Final) Cb5.5-D+1.4W,8.4,-3.4,0.0,0.0,0.0,0.0
,,,,102 (Final) Cb5.6-D+1.4W,8.4,-3.4,0.0,0.0,0.0,0.0
,,,,103 (Final) Cb5.7-D+1.4W,8.4,-11.9,0.0,0.0,0.0,0.0
,,,,104 (Final) Cb5.8-D+1.4W,8.4,-11.9,0.0,0.0,0.0,0.0
,,,,105 (Final) Cb5.9-D+1.4W,8.4,-7.4,0.0,0.0,0.0,0.0
,,,,106 (Final) Cb5.10-D+1.4W,8.4,-7.4,0.0,0.0,0.0,0.0
,,,,107 (Final) Cb5.11-D+1.4W,8.4,-13.0,0.0,0.0,0.0,0.0
,,,,108 (Final) Cb5.12-D+1.4W,8.4,-13.0,0.0,0.0,0.0,0.0
,,,,109 (Final) Cb5.13-D+1.4W,8.4,12.8,0.0,0.0,0.0,0.0
,,,,110 (Final) Cb5.14-D+1.4W,8.4,12.8,0.0,0.0,0.0,0.0
,,,,111 (Final) Cb5.15-D+1.4W,8.4,7.3,0.0,0.0,0.0,0.0
,,,,112 (Final) Cb5.16-D+1.4W,8.4,7.3,0.0,0.0,0.0,0.0
SUP J/1,90.0000,Span 1 Lh Column (UC 203x203x60),90.0000,38 Snow drift,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,39 Cb1-1.4D+1.6I+1.6RI,34.1,-5.7,-0.7,-0.8,0.0,0.0
,,,,40 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,33.9,-5.3,-0.7,-1.1,0.0,0.0
,,,,41 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,34.4,-6.0,-0.7,-0.5,0.0,0.0
,,,,42 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,33.4,-5.6,-1.5,-0.8,0.0,0.0
,,,,43 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,34.9,-5.7,0.1,-0.8,0.0,0.0
,,,,44 Cb3.1-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,45 Cb3.2-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,46 Cb3.3-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,47 Cb3.4-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,48 Cb3.5-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,49 Cb3.6-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,50 Cb3.7-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,51 Cb3.8-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,52 Cb3.9-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,53 Cb3.10-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,54 Cb3.11-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,55 Cb3.12-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,56 Cb3.13-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,57 Cb3.14-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,58 Cb3.15-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,59 Cb3.16-1.2D+1.2I+1.2RI+1.2W,30.7,-5.0,-0.6,-0.7,0.0,0.0
,,,,60 Cb5.1-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,61 Cb5.2-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,62 Cb5.3-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,63 Cb5.4-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,64 Cb5.5-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,65 Cb5.6-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,66 Cb5.7-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,67 Cb5.8-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,68 Cb5.9-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,69 Cb5.10-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,70 Cb5.11-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,71 Cb5.12-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,72 Cb5.13-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,73 Cb5.14-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,74 Cb5.15-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,75 Cb5.16-D+1.4W,16.9,-2.5,-0.3,-0.2,0.0,0.0
,,,,76 (Final) Cb1-1.4D+1.6I+1.6RI,34.1,-5.7,-0.7,-0.8,0.0,0.0
,,,,77 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,33.9,-5.3,-0.7,-1.1,0.0,0.0
,,,,78 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,34.4,-6.0,-0.7,-0.5,0.0,0.0
,,,,79 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,33.4,-5.6,-1.5,-0.8,0.0,0.0
,,,,80 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,34.9,-5.7,0.1,-0.8,0.0,0.0
,,,,81 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,34.3,11.8,10.3,-9.7,0.0,0.0
,,,,82 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,22.8,11.0,10.8,-7.0,0.0,0.0
,,,,83 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,31.1,9.2,19.0,-8.9,0.0,0.0
,,,,84 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,19.6,8.4,19.6,-6.2,0.0,0.0
,,,,85 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,15.3,-7.6,-26.4,-4.0,0.0,0.0
,,,,86 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,-0.9,-7.5,-26.1,-1.0,0.0,0.0
,,,,87 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,11.9,-9.9,-17.6,-3.3,0.0,0.0
,,,,88 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,-4.2,-9.7,-17.3,-0.3,0.0,0.0
,,,,89 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,35.1,-14.3,5.7,7.4,0.0,0.0
,,,,90 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,35.1,-14.3,5.7,7.4,0.0,0.0
,,,,91 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,33.0,-16.0,11.5,8.0,0.0,0.0
,,,,92 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,33.0,-16.0,11.5,8.0,0.0,0.0
,,,,93 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,38.4,-3.6,7.0,-3.3,0.0,0.0
,,,,94 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,32.0,-4.0,7.4,-1.5,0.0,0.0
,,,,95 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,36.3,-5.3,12.7,-2.8,0.0,0.0
,,,,96 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,29.8,-5.7,13.2,-1.0,0.0,0.0
,,,,97 (Final) Cb5.1-D+1.4W,21.4,18.5,13.4,-11.5,0.0,0.0
,,,,98 (Final) Cb5.2-D+1.4W,7.1,17.5,14.0,-8.1,0.0,0.0
,,,,99 (Final) Cb5.3-D+1.4W,17.4,15.3,24.3,-10.5,0.0,0.0
,,,,100 (Final) Cb5.4-D+1.4W,3.0,14.3,25.0,-7.2,0.0,0.0
,,,,101 (Final) Cb5.5-D+1.4W,-2.4,-5.8,-32.5,-4.3,0.0,0.0
,,,,102 (Final) Cb5.6-D+1.4W,-22.5,-5.6,-32.1,-0.6,0.0,0.0
,,,,103 (Final) Cb5.7-D+1.4W,-6.6,-8.5,-21.5,-3.5,0.0,0.0
,,,,104 (Final) Cb5.8-D+1.4W,-26.7,-8.3,-21.1,0.2,0.0,0.0
,,,,105 (Final) Cb5.9-D+1.4W,22.5,-14.0,7.6,9.9,0.0,0.0
,,,,106 (Final) Cb5.10-D+1.4W,22.5,-14.0,7.6,9.9,0.0,0.0
,,,,107 (Final) Cb5.11-D+1.4W,19.8,-16.2,14.9,10.6,0.0,0.0
,,,,108 (Final) Cb5.12-D+1.4W,19.8,-16.2,14.9,10.6,0.0,0.0
,,,,109 (Final) Cb5.13-D+1.4W,26.6,-0.8,9.2,-3.5,0.0,0.0
,,,,110 (Final) Cb5.14-D+1.4W,18.5,-1.2,9.7,-1.2,0.0,0.0
,,,,111 (Final) Cb5.15-D+1.4W,23.9,-2.9,16.4,-2.9,0.0,0.0
,,,,112 (Final) Cb5.16-D+1.4W,15.9,-3.3,17.0,-0.6,0.0,0.0
SUP J/4,-90.0000,Span 1 Rh Column (UC 203x203x60),-90.0000,38 Snow drift,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,39 Cb1-1.4D+1.6I+1.6RI,39.1,-7.6,-0.9,4.3,0.0,0.0
,,,,40 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,39.3,-7.8,-0.9,4.5,0.0,0.0
,,,,41 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,38.8,-7.4,-0.8,4.1,0.0,0.0
,,,,42 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,38.0,-7.6,-0.1,4.3,0.0,0.0
,,,,43 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,40.1,-7.6,-1.6,4.3,0.0,0.0
,,,,44 Cb3.1-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,45 Cb3.2-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,46 Cb3.3-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,47 Cb3.4-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,48 Cb3.5-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,49 Cb3.6-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,50 Cb3.7-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,51 Cb3.8-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,52 Cb3.9-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,53 Cb3.10-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,54 Cb3.11-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,55 Cb3.12-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,56 Cb3.13-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,57 Cb3.14-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,58 Cb3.15-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,59 Cb3.16-1.2D+1.2I+1.2RI+1.2W,35.2,-6.7,-0.7,3.8,0.0,0.0
,,,,60 Cb5.1-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,61 Cb5.2-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,62 Cb5.3-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,63 Cb5.4-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,64 Cb5.5-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,65 Cb5.6-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,66 Cb5.7-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,67 Cb5.8-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,68 Cb5.9-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,69 Cb5.10-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,70 Cb5.11-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,71 Cb5.12-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,72 Cb5.13-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,73 Cb5.14-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,74 Cb5.15-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,75 Cb5.16-D+1.4W,19.6,-3.1,-0.3,1.7,0.0,0.0
,,,,76 (Final) Cb1-1.4D+1.6I+1.6RI,39.1,-7.6,-0.9,4.3,0.0,0.0
,,,,77 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,39.3,-7.8,-0.9,4.5,0.0,0.0
,,,,78 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,38.8,-7.4,-0.8,4.1,0.0,0.0
,,,,79 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,38.0,-7.6,-0.1,4.3,0.0,0.0
,,,,80 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,40.1,-7.6,-1.6,4.3,0.0,0.0
,,,,81 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,54.1,-14.9,-9.5,9.7,0.0,0.0
,,,,82 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,41.0,-10.9,-8.9,6.9,0.0,0.0
,,,,83 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,52.1,-16.7,-17.7,8.2,0.0,0.0
,,,,84 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,39.0,-12.7,-17.1,5.4,0.0,0.0
,,,,85 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,18.2,-17.0,25.3,6.4,0.0,0.0
,,,,86 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,-3.9,-11.2,25.7,2.5,0.0,0.0
